Annotation ID,Clean User ID,Task,Scene,Preposition,Prepositions,Figure,Ground,Time
cebb9e3a-854c-4d90-b43c-eba6af9ea513,45,comp,compsvo26,inside,,none,table,20190927-220907
ff9c2070-07ba-4810-bb16-c6840a810171,45,comp,compsvo13v,on top of,,book,board,20190927-220911
ff88abf4-d45e-4677-8323-8cfbddf3f4de,45,comp,compsvo13v,against,,jar,board,20190927-220913
5a02e2ca-5f6e-4a69-8d6a-7d669f423390,45,comp,compsvo13v,below,,none,board,20190927-220915
bd5d5130-e1b2-4f9b-8c95-2f5a11fbabf8,45,comp,compsvo13v,inside,,none,board,20190927-220916
4e40754e-4777-443f-8c47-e8f2f2cd2e62,45,comp,compsvo13v,over,,none,board,20190927-220917
33d76f13-c279-4e67-8d16-e8e42d278932,45,comp,compsvo14,above,,none,table,20190927-220922
26982d64-cb8f-40a2-8c50-80ba7adea4f7,45,comp,compsvo14,in,,none,table,20190927-220923
697256fc-aec8-4d4e-8cc7-f68f0be756a4,45,comp,compsvo14,inside,,none,table,20190927-220924
1815a9ec-8618-4fcd-9624-50d673044749,45,comp,compsvo14,over,,none,table,20190927-220926
86a6ba8e-ae62-4fbc-8f92-c1b77f21185f,45,comp,compsvo14,against,,none,table,20190927-220928
171ecc3e-0f0b-4a67-8ec6-bf32dc954cfd,45,comp,compsvi14a,under,,table,bowl,20190927-220939
d1956245-fc6a-48a6-9538-4ead4330aee5,45,comp,compsvi14a,against,,none,bowl,20190927-220943
89ef6ee9-9f8b-4893-ad6c-ce3cc5eab492,45,comp,compsvi14a,inside,,cube,bowl,20190927-220946
763b1322-ea5d-46e5-91db-9c2da7152d15,45,comp,compsvi14a,over,,none,bowl,20190927-220948
8378c84b-3bfe-41a1-86ca-a2af84ab97b9,45,comp,compsvi14a,on top of,,pear,bowl,20190927-220951
5ccc98e8-e91e-4c46-b07f-8fb40e4f3f88,45,comp,compsvo78,against,,box,table,20190927-220956
55403537-928e-4661-b8ee-c2cca921aef5,45,comp,compsvo78,below,,box (1),table,20190927-220957
18b0b8a2-9275-473d-aeb9-2d5e22576c5e,45,comp,compsvo78,in,,none,table,20190927-220959
a3306047-ffa1-4957-ac6e-c3882d41f3c9,45,comp,compsvo78,above,,none,table,20190927-220900
fd1e0d44-5dab-4806-891b-70caef396811,45,comp,compsvo78,under,,box (1),table,20190927-220903
2bbf3162-2744-4c4f-805c-d6f02c956146,45,comp,compsvinew1,in,,cube,plate,20190927-220909
598151c1-9049-4179-9ef2-fc8528967c11,45,comp,compsvinew1,against,,pencil,plate,20190927-220912
a3ba7866-8e4b-482a-b1af-4785ec45c6cf,45,comp,compsvinew1,on,,cube,plate,20190927-220914
324012f2-12cf-4ae9-9b81-4a7c2b2f754e,45,comp,compsvinew1,over,,none,plate,20190927-220917
fc12d8a2-283c-4273-8efd-ce0346c176b7,45,comp,compsvinew1,below,,table,plate,20190927-220919
b101ccc3-6d39-4345-b5da-c42f2445d3fa,45,comp,compsvi13,under,,none,mug,20190927-220933
8106aadf-5ac5-4c69-8502-3c9227332137,45,comp,compsvi13,above,,none,mug,20190927-220935
8f7585cf-075f-454e-abe4-9fdbe943da2f,45,comp,compsvi13,inside,,pencil (1),mug,20190927-220937
6cfb7367-d0af-474f-bb26-5499173b53b6,45,comp,compsvi13,below,,none,mug,20190927-220940
e540fbd0-405c-4e09-99a6-3bba412aaa44,45,comp,compsvi13,over,,none,mug,20190927-220942
907b2bfd-858b-4010-9ab5-2179c0f6e860,46,sv,compsvi23,,under;inside;below;,box,table,20191002-111034
daab254e-9d1f-491f-b24a-ee70a1e5e3e3,46,sv,compsvi23,,under;below;,box (1),table,20191002-111047
53618395-21e6-4ce2-845c-a8999e075410,46,sv,compsva13,,over;on top of;above;,balloon,book,20191002-111006
ae73f796-6cbe-40de-8634-a4278d7e5952,46,sv,compsva13,,on;over;on top of;above;,pear,book,20191002-111036
2adcc7b1-94c5-4c97-88bf-89f040a746c0,46,sv,compsvi26a,,on;on top of;,pencil,lamp,20191002-111002
d835312a-2f54-4d5c-afb3-d8e3645c64a6,46,sv,compsvi26a,,none;,bowl,lamp,20191002-111013
a2a84582-ba49-4328-9855-0f3afd18d1e9,46,sv,compsvi14a,,in;against;on;inside;on top of;,cube,bowl,20191002-111036
369827c5-6e14-4aee-ab27-9b265b0fb978,46,sv,compsvi14a,,in;on;inside;on top of;,pear,bowl,20191002-111054
2c8ad80e-91fd-4db5-b1a5-8727851a9952,46,sv,compsvo23v,,against;under;below;,jar,board,20191002-111007
c90d6967-fcd4-4cad-9211-852aa955d402,46,sv,compsvo23v,,against;on;over;above;,clock,board,20191002-111017
f01af611-4473-4bae-850f-5780ed837272,46,sv,compsvo68a,,against;under;,box,table,20191002-111030
5a91b382-dbe3-4c6c-98f5-94f58f2cfad7,46,sv,compsvo68a,,on top of;above;,balloon,table,20191002-111041
0147c2e5-8f73-4690-ab7c-d352ff991164,46,sv,compsvi15,,over;above;,pencil,box,20191002-111002
cafca9ce-a8b3-4add-95ee-2f9fcdaef0ab,46,sv,compsvi15,,in;inside;,pear,box,20191002-111008
23b524d0-65a7-4a26-aaa3-8c75beed682a,46,sv,compsvinew2,,in;on;inside;on top of;,mug,shelf,20191002-111028
4457b0ea-552e-4670-b3ee-a1ebb316c59c,46,sv,compsvinew2,,under;below;,box,shelf,20191002-111037
cd03c411-37b2-4882-ae5d-0cb281d3fb1e,46,sv,compsvi26,,against;on;over;on top of;,cube,cup,20191002-111050
532933d5-a308-42cd-af56-8b81e6899867,46,sv,compsvi26,,none;,pencil,cup,20191002-111057
925f6070-91ff-40f6-89a9-ab7af11141a4,46,sv,compsvo13v,,against;below;,jar,board,20191002-111007
7937aa66-7174-4d48-a24f-e467098eac5a,46,sv,compsvo13v,,on;over;on top of;above;,book,board,20191002-111017
b1e5937f-9d85-4c3e-a2e8-dad39f2dd670,46,comp,compsvi23,inside,,box,table,20191002-111031
ad0b4bae-5824-4354-8707-83e0ca02f45c,46,comp,compsvi23,on top of,,box,table,20191002-111038
d2f3e247-413c-41f9-a9e5-ce97555fc36c,46,comp,compsvi23,against,,box,table,20191002-111054
df627ad7-a228-455d-975c-fe8421d7628a,46,comp,compsvi23,on,,box,table,20191002-111059
33ed5310-a234-4e14-b275-328b61752372,46,comp,compsvi23,below,,box (1),table,20191002-111007
e148de6c-2cc1-406d-abcf-3b309911519f,46,comp,compsvi26a,against,,pencil,lamp,20191002-111014
4a8c3492-3cec-40dc-85b8-1a49f69cd459,46,comp,compsvi26a,on top of,,none,lamp,20191002-111016
ee1d71b7-6d87-499c-9bcf-d192ec539317,46,comp,compsvi26a,below,,none,lamp,20191002-111023
b654f2a1-df9a-4212-a6e8-f5e958b777ac,46,comp,compsvi26a,inside,,none,lamp,20191002-111025
8dafb7cf-dbe9-4955-ac5f-c4807f37cdff,46,comp,compsvi26a,above,,pencil,lamp,20191002-111030
84147c3c-2a0f-4d4c-99ee-1540311ef8d1,46,comp,compsvi14a,over,,pear,bowl,20191002-111037
93872b5b-ff70-4979-b6c5-045455c0e7fe,46,comp,compsvi14a,against,,cube,bowl,20191002-111041
e3e01e7b-fe4e-444f-bbdd-8608a4a08c84,46,comp,compsvi14a,in,,cube,bowl,20191002-111045
1e2ad736-072c-434a-8274-b224eff4a2fc,46,comp,compsvi14a,below,,none,bowl,20191002-111047
91968a80-aab7-4ba6-b9a0-856027345b8c,46,comp,compsvi14a,on,,cube,bowl,20191002-111050
23b4a48a-fefe-42a7-a23f-95c5afe97e04,46,comp,compsvinew2,above,,none,shelf,20191002-111005
408a79b5-91e9-4835-987c-b23a9985518f,46,comp,compsvinew2,below,,table,shelf,20191002-111010
4b7167c4-322c-4c12-a311-1c19a578b0ba,46,comp,compsvinew2,on top of,,none,shelf,20191002-111017
85013e0f-da41-4c8e-82fe-d1ca9c29c378,46,comp,compsvinew2,under,,box,shelf,20191002-111023
6141389f-97c3-4766-915a-cd132f26dd25,46,comp,compsvinew2,over,,none,shelf,20191002-111026
93ebc935-d7ec-427d-b8e4-00a4b18636cc,46,comp,compsvo68a,in,,none,table,20191002-111033
2ab9a0cd-f0a2-4669-a011-e995ac56f515,46,comp,compsvo68a,on top of,,balloon,table,20191002-111035
0b1b9ade-fca7-4240-9f8e-bfa49b016666,46,comp,compsvo68a,inside,,none,table,20191002-111038
3f10c40b-ea5e-403d-8462-0d17cebdb23e,46,comp,compsvo68a,below,,box,table,20191002-111042
45388487-7e4f-4176-bcd4-315dcb4357cd,46,comp,compsvo68a,above,,balloon,table,20191002-111045
a1c1e195-5614-44b0-9d47-d7e62a79684d,46,comp,compsvi26,under,,cube,cup,20191002-111051
ac0ca1ff-76db-419c-8609-74d84efeeaa5,46,comp,compsvi26,over,,none,cup,20191002-111053
8ae3d104-1055-458e-8b99-5b31fefd9fe2,46,comp,compsvi26,against,,cube,cup,20191002-111056
8d24475c-7972-413e-bdc5-b73ce1e2a871,46,comp,compsvi26,above,,none,cup,20191002-111058
8a206660-14f5-4529-9549-f5954eb15b7b,46,comp,compsvi26,inside,,none,cup,20191002-111000
f910a5a6-ea42-4f59-b179-e4434d0714f0,46,comp,compsvi3,on,,pencil,mug,20191002-111008
db499c34-1066-4975-b305-e88bc66e37f1,46,comp,compsvi3,in,,none,mug,20191002-111010
fdb37348-5e6e-4041-bda5-eadcfc0322dc,46,comp,compsvi3,below,,table,mug,20191002-111012
1ca71bf1-d465-4fd7-a03c-badcaad5669f,46,comp,compsvi3,above,,none,mug,20191002-111015
9c7787f1-573f-4879-90a8-512ad4c29ef2,46,comp,compsvi3,against,,pencil,mug,20191002-111019
2d6275df-0da8-423e-9463-36ba5687f2e0,46,comp,compsvi13,under,,none,mug,20191002-111029
d7ab5fc8-799d-46cf-9f57-476750914a18,46,comp,compsvi13,against,,pencil,mug,20191002-111032
d069a65e-4a8b-4535-bf64-10290ac931f3,46,comp,compsvi13,inside,,pencil (1),mug,20191002-111035
5a268ea4-43bb-4371-a1ce-34778cc6f2bd,46,comp,compsvi13,above,,none,mug,20191002-111037
d9e36e89-6b3b-470a-ab71-b5c93ba1c6c5,46,comp,compsvi13,on top of,,none,mug,20191002-111039
aeb4c1d1-63d0-44f2-9dfd-3c8bac1b5379,46,comp,compsvo26,over,,balloon,table,20191002-111044
470959ee-99cc-461b-b241-81cb2de49478,46,comp,compsvo26,below,,none,table,20191002-111047
cef0296d-9d49-4377-bdc0-f4940904f6c2,46,comp,compsvo26,against,,none,table,20191002-111048
3df3afd7-9b4c-4348-b240-9998aa15518c,46,comp,compsvo26,inside,,none,table,20191002-111054
a3c3a1e3-aee8-44cd-a14f-15b894b161d6,46,comp,compsvo26,in,,none,table,20191002-111055
f3489905-b92e-4def-bf6b-df2b0b3088bd,46,comp,compsvo27,on top of,,book,table,20191002-111000
7a07c5b8-1ef5-4503-8df8-3554581932ef,46,comp,compsvo27,over,,none,table,20191002-111002
62167fe4-33e3-4b3c-a93d-9bbfd67cf4d4,46,comp,compsvo27,on,,none,table,20191002-111005
ee5d53f9-7d81-41e5-a18f-0fcfe676b2b1,46,comp,compsvo27,above,,none,table,20191002-111010
9913644d-4d95-4fba-a17a-9caaf064e14f,46,comp,compsvo27,in,,none,table,20191002-111011
791682fd-62c5-4a64-9d5f-90ea5a525ddf,47,sv,compsvi23,,under;below;,box,table,20191015-221004
273f1f2b-79fb-4745-8c6d-105fdabb0b29,47,sv,compsvi23,,under;below;,box (1),table,20191015-221022
dcad4591-2154-4d55-bcc3-60b818e8ec19,47,sv,compsvi26a,,under;on;below;,pencil,lamp,20191015-221017
2805e790-6c61-4ed3-8933-23a173c708d0,47,sv,compsvi26a,,none;,bowl,lamp,20191015-221051
8fe172fb-1efd-4372-9ae5-227e759ec492,47,sv,compsvinew2,,on;,mug,shelf,20191015-221027
524b802e-d04d-4642-995b-0ded9b8deda0,47,sv,compsvinew2,,under;below;,box,shelf,20191015-221048
f6042fad-9c66-4cf7-937b-cf538c79eb14,47,sv,compsvi14a,,in;inside;,cube,bowl,20191015-221012
9f550e37-3e10-453f-831b-229c579eb9c2,47,sv,compsvi14a,,in;on top of;,pear,bowl,20191015-221000
e491516f-70ac-4fca-a5bd-dff8ddef4e6a,47,sv,compsvinew1,,on;on top of;,cube,plate,20191015-221018
93be52a1-f6d0-48ab-aaa1-024510f981d1,47,sv,compsvinew1,,under;,pencil,plate,20191015-221044
eab0082e-f4e7-4324-a4b9-c2ca29f00748,47,sv,compsvo27,,under;below;,box,table,20191015-221059
886b28af-a324-4191-9e06-2a8c3f2b5115,47,sv,compsvo27,,on;on top of;,book,table,20191015-221015
e3f0524c-b75b-4332-a097-5de55fa7b53c,47,sv,compsvi15,,none;,pencil,box,20191015-221045
70c1e996-9f43-47b2-8e27-93c9a26ffeab,47,sv,compsvi15,,in;inside;,pear,box,20191015-221004
cf7bfca8-957d-4a04-bc53-167118d69da8,47,sv,compsvi3,,against;,pencil,mug,20191015-221007
2b63bd9a-81b1-4185-9c97-136f78923bfe,47,sv,compsvi3,,none;,pear,mug,20191015-221032
9dcb9a4b-4769-4685-81e6-1f8ef7d7af74,47,sv,compsvi26,,against;,cube,cup,20191015-221055
7efb4fa9-81df-4db7-9a0a-2e0d68e3911d,47,sv,compsvi26,,none;,pencil,cup,20191015-221006
a5a8785c-5355-4e67-a37c-2d0894229da1,47,sv,compsvo26,,over;above;,balloon,table,20191015-221039
a809fe6c-c5a5-410a-9b4b-7a3a830cf41a,47,sv,compsvo26,,on;on top of;,book,table,20191015-221055
b97e48dd-063f-4319-8a3e-0c6a661371a6,47,comp,compsvo68a,below,,none,table,20191015-221017
1e1d16ae-31aa-4d9d-9e8e-1e8913d524ad,47,comp,compsvo68a,above,,none,table,20191015-221021
3dd0fd64-c2d7-403e-bc2f-8d581f7fe09f,47,comp,compsvo68a,in,,none,table,20191015-221025
9747d356-274d-4240-b11d-7f12ba5fdf70,47,comp,compsvo68a,over,,none,table,20191015-221028
8482a65e-e05c-4039-95b2-84a3cd3331f3,47,comp,compsvo68a,on,,none,table,20191015-221033
22fdd87f-e676-4e5a-a227-9d41ff441931,47,comp,compsvo78,on top of,,none,table,20191015-221041
eda6bc2a-97e7-4bb9-9e39-683c49828cdd,47,comp,compsvo78,over,,none,table,20191015-221054
e46dc61f-b5d2-428f-8822-1c8be9b9b590,47,comp,compsvo78,below,,box (1),table,20191015-221002
18847e56-c41b-4882-9f0a-a561d9f61553,47,comp,compsvo78,under,,box (1),table,20191015-221012
004fe417-8b58-4e9f-a470-9caca28743e3,47,comp,compsvo78,on,,none,table,20191015-221024
a158e539-89d9-49f2-9f4d-ed0d16165ca3,47,comp,compsvo28,below,,none,table,20191015-221053
40c2a8f8-d689-40e8-9b49-b7fdb00f9dd8,47,comp,compsvo28,inside,,none,table,20191015-221058
150b861f-d5e2-48e0-838d-6b68cca262bf,47,comp,compsvo28,in,,none,table,20191015-221002
cbf7fd53-2435-4c1d-9d9e-e92cbc55f757,47,comp,compsvo28,against,,none,table,20191015-221050
e78c155f-9f36-4bf4-bb9f-d974c318b5f6,47,comp,compsvo28,above,,book,table,20191015-221057
5d29dbbe-2b6f-4d2c-ba70-f134be1dce8b,47,comp,compsvo14,inside,,none,table,20191015-221003
b28140dd-95a4-4d2f-b164-535479d25b45,47,comp,compsvo14,on,,book,table,20191015-221015
4543667a-634e-4390-9d51-74680926ba2f,47,comp,compsvo14,against,,none,table,20191015-221024
82efb8b7-2e7d-4c12-8755-c83a6266ef1d,47,comp,compsvo14,over,,none,table,20191015-221035
2aef1a1a-6ea6-4c20-b3ea-9e42759b91ff,47,comp,compsvo14,on top of,,book,table,20191015-221003
d269103a-641e-4e2a-aa68-9fd81579d8aa,47,comp,compsvi3,against,,pencil,mug,20191015-221015
bdffac64-43e7-4fc6-a07d-32768fc344df,47,comp,compsvi3,on,,none,mug,20191015-221022
f2417720-85b2-4901-9aac-ddd39ac39376,47,comp,compsvi3,inside,,none,mug,20191015-221024
91a34e12-aaa0-4476-932d-5f18dc6fae97,47,comp,compsvi3,in,,none,mug,20191015-221026
6de76268-c4c0-4057-922c-5063192a9836,47,comp,compsvi3,under,,none,mug,20191015-221029
722be96b-4875-4436-a2b2-03b2dd166d39,47,comp,compsvi26,in,,none,cup,20191015-221037
9eb6103f-cc6b-464e-840f-1f692b7c0c32,47,comp,compsvi26,against,,cube,cup,20191015-221046
8d219636-a6b8-4c3c-8178-f3a4e064db19,47,comp,compsvi26,above,,none,cup,20191015-221049
cdee9624-fb03-4b3f-abfd-342b0e51846b,47,comp,compsvi26,on top of,,none,cup,20191015-221051
59dadc19-1260-498f-893a-ae5a689dde08,47,comp,compsvi26,below,,none,cup,20191015-221055
649586ad-cc67-4a4d-8aca-352c1fa41ab1,47,comp,compsvo13v,inside,,none,board,20191015-221034
41235e92-bd24-4d98-9056-41619d809481,47,comp,compsvo13v,above,,book,board,20191015-221043
bb3e48de-a38a-4772-ba2f-995c37280f18,47,comp,compsvo13v,against,,jar,board,20191015-221006
a945c690-6b96-4f5f-ae82-f5848d263764,47,comp,compsvo13v,below,,table,board,20191015-221019
34a13d02-2e77-4c7a-9307-dceab3e5937b,47,comp,compsvo13v,over,,none,board,20191015-221036
371dd695-dfe6-43a8-8a31-ed2a0aa745e7,47,comp,compsvinew1,over,,none,plate,20191015-221042
0e4fb685-7d58-4ece-91fa-36024fedc7a1,47,comp,compsvinew1,under,,pencil,plate,20191015-221018
3fa29c0f-579c-4ba2-bb65-64ae2e6099de,47,comp,compsvinew1,on,,cube,plate,20191015-221023
d06ffa45-acc9-4b9c-a566-ca549263a7c1,47,comp,compsvinew1,below,,table,plate,20191015-221034
18f6cc9e-a8f5-4823-ab80-51a601edc962,47,comp,compsvinew1,in,,none,plate,20191015-221037
03c4ab79-ab7b-431a-820b-4e73d138301f,47,comp,compsvi23,against,,none,table,20191015-221016
e54a160b-eafd-4f3d-b1ec-9d22066ad483,47,comp,compsvi23,below,,box (1),table,20191015-221044
0219be9f-b566-4dca-b7d4-a4db7d957bc0,47,comp,compsvi23,on,,none,table,20191015-221048
46ed347e-3944-49cc-9cae-62c77bc1bdf9,47,comp,compsvi23,inside,,none,table,20191015-221051
1620e413-f338-4299-aecb-e99d9b2562e6,47,comp,compsvi23,on top of,,none,table,20191015-221053
bd67cb15-bb00-43da-83e3-d71c11332925,47,comp,compsvo26,under,,none,table,20191015-221018
d11636fa-0684-4865-bcbe-750bba09a58e,47,comp,compsvo26,over,,balloon,table,20191015-221024
c4c536c9-7fae-48fc-a137-8bc3cfd09bd5,47,comp,compsvo26,in,,none,table,20191015-221028
65757756-6963-4601-b14e-7b409715539e,47,comp,compsvo26,inside,,none,table,20191015-221031
54fbdca5-9fdb-479a-b06e-e9bda1f49028,47,comp,compsvo26,below,,none,table,20191015-221033
8cc837df-5050-4b17-a7cb-a19449a11765,48,sv,compsvo28,,against;,box,table,20191113-151132
b2ce5de3-1cd3-4daf-9d3a-f478dd9879e6,48,sv,compsvo28,,on;on top of;,book,table,20191113-151139
2c7187e9-0def-4a43-be57-03311449163a,48,sv,compsvinew1,,on;,cube,plate,20191113-151114
4444ff91-1d04-458a-bb8a-dadff6ad7160,48,sv,compsvinew1,,against;below;,pencil,plate,20191113-151128
ce111308-5534-4763-8ff5-72ea245fb077,48,sv,compsvi14a,,in;on;inside;,cube,bowl,20191113-151139
c0d590d3-f616-489b-9861-3b800dafb7eb,48,sv,compsvi14a,,in;on;above;,pear,bowl,20191113-151150
d9fb8b1f-0396-4e41-8c08-ee386e962d97,48,sv,compsvi3,,against;on;,pencil,mug,20191113-151102
091cccdc-85de-44a3-9b2b-4d3e763e7b0c,48,sv,compsvi3,,against;on;,pear,mug,20191113-151107
8859eb2c-f1ab-4bcb-996a-f241e20bcbed,48,sv,compsvo14,,on;above;,book (1),table,20191113-151126
3bb51efe-da72-467b-9bac-340bfc371619,48,sv,compsvo14,,on;above;,book,table,20191113-151134
e6ae5855-3539-4f0e-98fa-ef091353d068,48,sv,compsvo28,,against;,box,table,20191113-151158
8947aa85-d3cb-49be-9f56-2c3cc2a73ab7,48,sv,compsvo28,,on;,book,table,20191113-151103
8c7343b2-53aa-4aad-bc11-e2429c82d0b6,48,sv,compsvo27,,under;,box,table,20191113-151110
d9428824-3959-4df0-abf9-2ab9b1b40f81,48,sv,compsvo27,,on;,book,table,20191113-151112
2460a5e3-08a8-45ef-8e99-672adbd657d7,48,sv,compsvo26,,above;,balloon,table,20191113-151118
f747758a-43d2-40e2-b76a-0ba20eaa7544,48,sv,compsvo26,,on;,book,table,20191113-151121
f2f5642a-70db-4cb3-a4f6-a1f7c711174e,48,sv,compsvo23v,,against;under;on;,jar,board,20191113-151131
6c22ac7f-9afc-4930-9cc0-5c339963d688,48,sv,compsvo23v,,on;,clock,board,20191113-151140
eee99a99-ffb0-441f-8208-6b091284a48f,48,sv,compsvinew2,,on;,mug,shelf,20191113-151154
88f63194-d508-4e8a-bb6c-bb0385e427c3,48,sv,compsvinew2,,under;below;,box,shelf,20191113-151102
1b1faa31-9f09-4ea0-8b60-1674f9f33042,48,comp,compsvinew1,on top of,,cube,plate,20191113-151118
98b3691b-3b2e-4d8e-98f1-ce5c2e6d8bd2,48,comp,compsvinew1,below,,table,plate,20191113-151122
f39f8111-ab33-4eb3-adef-4d91ea3ce3c5,48,comp,compsvinew1,in,,cube,plate,20191113-151125
014892ef-e979-4e7b-bc7d-9137fef1a4cd,48,comp,compsvinew1,above,,cube,plate,20191113-151127
c636fd50-a5c0-4a03-899e-be2386808840,48,comp,compsvinew1,over,,cube,plate,20191113-151129
31eab956-8eca-4621-8ca1-d1f8c07fd0e3,48,comp,compsvi26a,on,,pencil,lamp,20191113-151135
6db262ea-5daf-4310-8cc3-9a82fb6f8d9e,48,comp,compsvi26a,over,,none,lamp,20191113-151137
e1d4ef46-51c3-492f-8773-52b7eb0ff922,48,comp,compsvi26a,inside,,none,lamp,20191113-151143
c3a6fbf1-d378-43f0-8163-3fecad0f864e,48,comp,compsvi26a,against,,pencil,lamp,20191113-151147
44a5389a-6ece-4ac0-ba87-ba840319871e,48,comp,compsvi26a,under,,table,lamp,20191113-151150
1a1f9aa4-8a46-4628-b109-4b9094195222,48,comp,compsvi15,below,,table,box,20191113-151155
2dd1018d-4399-4092-a536-332d8f8315c5,48,comp,compsvi15,in,,pear,box,20191113-151158
ff2b152a-3201-4eea-a2a6-284ad480af4a,48,comp,compsvi15,on,,jar,box,20191113-151101
eb5f829c-47dd-485a-b394-577261eab41e,48,comp,compsvi15,under,,table,box,20191113-151103
9f1a1961-1640-4349-816d-25b508178e28,48,comp,compsvi15,against,,jar,box,20191113-151105
e6a9107f-be46-4abb-87e7-e90f01de91b3,48,comp,compsvo28,on top of,,book,table,20191113-151109
884fa3be-3cf4-4672-85cb-fa3a750e0f33,48,comp,compsvo28,against,,box,table,20191113-151113
fee6bf52-1429-4fca-a88d-4a06f7952770,48,comp,compsvo28,in,,none,table,20191113-151115
073fd767-fe45-4f65-803b-981e2b7efbc9,48,comp,compsvo28,on,,book,table,20191113-151117
131bbe71-1cee-4170-9e45-a8a54565a324,48,comp,compsvo28,under,,box,table,20191113-151119
804272e2-4cb7-4f11-8d9f-6b578a27a2fe,48,comp,compsvo79,on top of,,none,table,20191113-151124
d66e4000-3e95-4412-a3f1-4a32f0170bd7,48,comp,compsvo79,in,,box (1),table,20191113-151125
6c37bab8-3c3c-4a93-a145-5d91c9da46c7,48,comp,compsvo79,under,,box (1),table,20191113-151127
21fa1831-c6f6-49db-bbd8-92f2c37c1345,48,comp,compsvo79,on,,none,table,20191113-151129
b05aadff-ad5b-49fe-a335-3a53aa6a3093,48,comp,compsvo79,above,,none,table,20191113-151131
f2f65cac-ede1-4f45-8c3c-dfe8df16834a,48,comp,compsva13,below,,table,book,20191113-151135
739499c6-1148-48f9-b1c0-31210fc649df,48,comp,compsva13,inside,,none,book,20191113-151137
c862a9da-7d8e-499d-842b-a0ccbbff485b,48,comp,compsva13,on top of,,pear,book,20191113-151139
bcbbb100-dd2b-4e40-ac6b-c9f68200783d,48,comp,compsva13,on,,pear,book,20191113-151141
85f2a16f-3212-4b76-a6b5-c2147922694a,48,comp,compsva13,under,,table,book,20191113-151143
0da3b6a2-49f1-4e84-9ff7-3215d3423a3b,48,comp,compsvo13v,above,,book,board,20191113-151147
7272b3d1-115e-4291-9c48-9d009a7aa9b0,48,comp,compsvo13v,below,,table,board,20191113-151152
b0bb4434-068e-4010-9f28-9a0b65364ab1,48,comp,compsvo13v,against,,jar,board,20191113-151154
c7c6c30d-941a-498b-b18c-4b30ad211fdc,48,comp,compsvo13v,inside,,none,board,20191113-151156
b5adaf1f-c044-49a0-a641-c74a0416ca3c,48,comp,compsvo13v,on,,book,board,20191113-151158
d27f0021-4b32-4d1e-b42b-5e900e3dda57,48,comp,compsvo23v,below,,table,board,20191113-151109
d90a3989-25a8-4720-aa7f-e86cf594e1fd,48,comp,compsvo23v,over,,none,board,20191113-151114
fd707289-b54f-4fcc-a6d4-780105f4a26c,48,comp,compsvo23v,inside,,none,board,20191113-151115
ac84299b-47cf-4efd-a6d9-77875c71f3de,48,comp,compsvo23v,above,,none,board,20191113-151117
f145bbf2-9abf-409d-b2b8-aad28a15b92c,48,comp,compsvo23v,under,,table,board,20191113-151119
5c8567a1-e63c-4593-8aeb-1e94356b021a,48,comp,compsvinew2,over,,none,shelf,20191113-151124
274f3f89-2f0f-4a09-9da7-945e2aa08aad,48,comp,compsvinew2,below,,table,shelf,20191113-151126
1b5881c8-d25c-4730-b9d7-406494608220,48,comp,compsvinew2,on,,mug,shelf,20191113-151142
e997f360-a0c1-4c73-ba69-fb05bd41857d,48,comp,compsvinew2,in,,mug,shelf,20191113-151147
30398991-6e2d-45d1-a5a4-8d21dbf19987,48,comp,compsvinew2,above,,none,shelf,20191113-151150
af051f86-1cdc-4e19-a7ad-62cee769703b,48,comp,compsvo26,on top of,,book,table,20191113-151154
c46be413-e159-4601-83a9-6f9aa763c2be,48,comp,compsvo26,over,,balloon,table,20191113-151156
7fc429d0-13ac-4a09-b9b3-d44b0de22a68,48,comp,compsvo26,in,,none,table,20191113-151158
